address1,address2,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,cryptoTradeable,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,marketState,trailingPegRatio
Aditya Birla Centre,"‘A’ Wing, 2nd Floor S.K. Ahire Marg Worli",Mumbai,400030,India,91 22 6652 5000,91 22 6652 5114,https://www.grasim.com,Building Materials,building-materials,Building Materials,Basic Materials,basic-materials,Basic Materials,"Grasim Industries Limited, together with its subsidiaries, primarily produces cellulosic fibres, diversified chemicals, fashion yarns, and fabrics in india and internationally. The company operates through Cellulosic Fibres, Chemicals, Building Materials, Financial Services, and Others segments. It offers cellulosic staple fibre; and cellulosic fashion yarn; chlor-alkali comprising caustic soda; chlorine derivatives, and specialty chemicals, that include epoxy polymers and curing agents. The company also provides grey cement, white cement-based putty, and ready-mix concrete; and decorative paints comprising interior and exterior water- based paints, enamel paints, wood finishes, waterproofing solutions, and wallpapers under the Birla Opus brand name. In addition, it operates Birla Pivot, a business-to-business e-commerce platform for building and construction materials; and offers non-banking financial services, housing finance, asset management, and health and life insurance, protection, investments, advisory, and value-added services. Further, the company provides textile products, such as linen fabrics, wool tops and worsted yarn, and cotton fabrics under Linen Club, Cavallo, Soktas, and Giza House brands; manufactures and sells ceramic and composite insulators for transmission and distribution lines, sub-stations, power equipment, and railway electrification industries; and engages in generating clean energy using solar, wind, hybrid, and floating solar systems. The company was incorporated in 1947 and is based in Mumbai, India.",27327,"[{'maxAge': 1, 'name': 'Mr. Himanshu  Kapania', 'age': 63, 'title': 'MD, Business Head of Decorative Paint Business & Executive Director', 'yearBorn': 1961, 'fiscalYear': 2020, 'totalPay': 700000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Hemant Kumar Kadel B.Com., FCA', 'age': 55, 'title': 'Chief Financial Officer', 'yearBorn': 1969, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ankit  Panchmatia', 'title': 'Head of Investor Relations', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Saugata  Chakravarty', 'title': 'Chief Legal Officer', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Neelabja  Chakrabarty B.Com., C.S., C.W.A', 'age': 47, 'title': 'Company Secretary & Compliance Officer', 'yearBorn': 1977, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. S. Vadiraj Kulkarni B.E. (Text.)', 'age': 72, 'title': 'Business Head of Cellulosic Fibres', 'yearBorn': 1952, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Krishna Kishore Maheshwari F.C.A., M.Com.', 'age': 69, 'title': 'Business Head of Cement', 'yearBorn': 1955, 'fiscalYear': 2020, 'totalPay': 43037000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Aspi  Patel', 'title': 'Chief Technology Officer of Fibre & Pulp Business', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jayant  Dua', 'age': 59, 'title': 'Business Head of Solar & Textiles', 'yearBorn': 1965, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Manmohan  Singh', 'title': 'Chief Marketing Officer of Cellulosic Fibre', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,7,7,6,8,1759276800,1609372800,[],86400,2,2950.4,2950.4,2880.0,2954.4,2950.4,2950.4,2880.0,2954.4,10.0,0.34,1754956800,0.16600001,0.36,0.258,48.042866,124.000854,576896,576896,555810,522247,522247,0.0,0.0,0,0,1962171957248,2276.95,2977.8,2977.8,42.58765,1.2742517,2821.304,2678.1646,0.0,0.0,INR,False,4241736597504,0.026300002,362741029,678553102,0.47708,0.24951,678553102,1437.097,2.0121815,1743379200,1774915200,1751241600,0.174,40493301760,60.19,23.32,5:1,1475712000,2.755,14.262,0.09318614,0.19088471,10.0,1754956800,EQUITY,2891.7,3690.0,2850.0,3271.2727,3400.0,none,11,238748696576,351.869,297409675264,1875558006784,1539862167552,118.847,2294.867,888953110528,0.152,0.185,0.57729,0.19313999,0.17478001,INR,GRASIM.NS,en-US,US,Equity,Delayed Quote,True,HIGH,False,1025495100000,-58.69995,2880.0 - 2954.4,NSE,555810,614.75,0.26998836,2276.95 - 2977.8,-86.1001,-0.028913995,9.318614,1762336800,1762336800,1762336800,1763098200,1763098200,False,60.19,23.32,90.40667,31.985472,70.395996,0.02495158,213.5354,0.07973199,15,15,-1.989559,2891.7,False,[],1761904799,NSI,finmb_877959,Asia/Kolkata,IST,19800000,in_market,False,GRASIM INDUSTRIES LTD,Grasim Industries Limited,POSTPOST,
