address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,newSymbol,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,regularMarketChangePercent,regularMarketPrice,trailingPegRatio
Ahura Centre,"4th Floor 82 Mahakali Caves Road, MIDC Andheri (East)",Mumbai,400 093,India,91 22 6240 7101,https://www.tatamotors.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Tata Motors Passenger Vehicles Limited designs, develops, manufactures, and sells various automotive vehicles. The company offers passenger cars; sports utility vehicles; and electric vehicles, as well as related spare parts and accessories. It also manufactures engines for industrial applications; and factory automation equipment, as well as provides information technology, insurance broking, and vehicle financing services. It operates in India, China, the United States, the United Kingdom, rest of Europe, and internationally. The company was formerly known as Tata Motors Limited and changed its name to Tata Motors Passenger Vehicles Limited in October 2025. Tata Motors Passenger Vehicles Limited was incorporated in 1945 and is headquartered in Mumbai, India.",86259,"[{'maxAge': 1, 'name': 'Mr. Pathamadai Balachandran Balaji', 'age': 55, 'title': 'Group Chief Financial Officer', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 155604000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Maloy Kumar Gupta', 'age': 53, 'title': 'Compliance Officer & Company Secretary', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 20873000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Shailesh  Chandra', 'age': 51, 'title': 'MD, CEO & Additional Director', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Petkar M. Rajendra Be, M Tech', 'age': 57, 'title': 'CTO & President', 'yearBorn': 1967, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rajesh  Kannan', 'title': 'President and Chief Digital & Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Namrata  Divekar', 'title': 'Head of Treasury and Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sudeep  Bhalla', 'title': 'Head of Corporate Communications', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Shubhranshu  Singh', 'title': 'Vice President of Marketing of Domestic & International business', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ravneet  Singh', 'title': 'General Manager & Head of Corporate HR', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. R.  Ramakrishnan', 'age': 61, 'title': 'Global Head of Customer Care', 'yearBorn': 1963, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",6,4,8,6,7,1759276800,1767139200,[],86400,2,405.85,407.5,403.6,408.9,405.85,407.5,403.6,408.9,6.0,1.48,1748995200,0.098500006,1.11,1.012,6.662016,14120004,14120004,13299550,18091965,18091965,0.0,0.0,0,0,1494474162176,376.3,882.5,1179.0,11.02834,0.34198493,635.275,667.4035,0.0,0.0,INR,False,1681235378176,6.209245,0.048600003,1959103360,3682331373,0.44127,0.23497,3682331373,315.493,1.2863994,1743379200,1774915200,1751241600,-0.295,212399996928,60.92,5:1,1315785600,0.385,3.987,-0.5134381,0.17868233,6.0,1748995200,EQUITY,405.85,1300.0,375.0,726.4866,720.0,2.7037,hold,27,674279981056,183.161,421660000256,770700017664,4369999986688,61.549,1187.161,1954049949696,-0.034,0.44715,0.09649,0.05673,INR,TATAMOTORS.NS,en-US,US,Equity,Delayed Quote,True,HIGH,TATA MOTORS PASS VEH LTD,Tata Motors Passenger Vehicles Limited,False,662787900000,0.0,403.6 - 408.9,"[{'header': 'Ticker Change', 'message': 'TATAMOTORS.NS is trading under new symbol TMPV.NS effective Oct. 24, 2025', 'meta': {'eventType': 'TICKER_CHANGE', 'dateEpochMs': 1761244200000, 'newTicker': 'TMPV.NS'}}]",1761213600,NSI,finmb_874652,Asia/Kolkata,IST,19800000,in_market,False,TMPV.NS,NSE,13299550,29.550018,0.07852782,376.3 - 882.5,-476.65,-0.54011333,-51.34381,1763114400,1763114400,1763114400,1754658000,1754658000,True,60.92,51.0228,7.954287,-229.42502,-0.3611428,-261.5535,-0.3918971,15,15,2.7 - Hold,False,POSTPOST,0.0,405.85,
