address1,address2,city,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,corporateActions,regularMarketTime,shortName,longName,trailingPegRatio
"#296, Rajiv Gandhi Salai",Sholinganallur,Chennai,600119,India,91 44 4609 3434,https://eicher.in,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Eicher Motors Limited, an automobile company, engages in the manufacture and sale of motorcycles and commercial vehicles in India and internationally. The company designs, develops, manufactures, assembles, and sells two-wheelers, as well as related parts and accessories; motorcycle accessories; protective and performance gears, and riding apparel products for men and women; and lifestyle apparel products and accessories. It also owns the Royal Enfield motorcycle brand that offers Classic 350, Bullet 350, Meteor 350, Hunter 350, Himalayan 450, Scram 440 ADV Crossover, Interceptor 650, Bear 650, Guerrilla 450 modern roadster, Continental GT 650, Super Meteor 650, and Shotgun 650 models. The company was founded in 1901 and is headquartered in Chennai, India.",5178,"[{'maxAge': 1, 'name': 'Mr. Siddhartha Vikram Lal PGDME', 'age': 51, 'title': 'Executive Chairman', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 327200000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Govindarajan  Balakrishnan', 'age': 55, 'title': 'MD, Director & CEO of Royal Enfield', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 193400000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Vidhya  Srinivasan', 'age': 54, 'title': 'Chief Financial Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 9000000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mahesh  Tripathi', 'title': 'Chief Operations Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'R.  Anbuselvan BSC. B.TECH', 'age': 64, 'title': 'Head of Aggregates, Technology & Testing and Divisional General Manager of Product Development', 'yearBorn': 1960, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Atul  Sharma', 'title': 'Company Secretary & Compliance Officer', 'fiscalYear': 2025, 'totalPay': 2700000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Venkatesan  Sambandam BE, MBA', 'age': 62, 'title': 'Head of Procurement for Royal Enfield Unit', 'yearBorn': 1962, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Samrat  Som', 'age': 50, 'title': 'Head of Royal Enfield Apparel & Accessories Business', 'yearBorn': 1974, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'James  Young', 'age': 51, 'title': 'Head of Engines', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sudhakar  Bhagavatula', 'age': 57, 'title': 'Chief Digital & Information Officer', 'yearBorn': 1967, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",1767139200,[],86400,2,6906.5,6905.0,6905.0,7022.0,6906.5,6905.0,6905.0,7022.0,70.0,1.01,1754006400,0.2895,0.45,0.202,39.759823,484200,484200,515780,277780,277780,0.0,0.0,0,0,1920631570432,4536.05,7122.5,7122.5,0.75,9.909306,6718.97,5710.217,0.0,0.0,INR,False,1860565467136,32.023212,0.24962,134611822,274277990,0.50428003,0.30275,276062401,776.779,9.014791,1743379200,1774915200,1751241600,0.094,48382001152,176.12,10:1,1598227200,9.599,41.882,0.41002214,0.17868233,70.0,1754006400,EQUITY,7002.5,8000.0,4700.0,6470.0645,6723.0,2.4,buy,35,37530099712,136.889,44423524352,4581300224,193820999680,2.151,707.054,84613496832,0.094,0.078,0.43655,0.2292,0.19928,INR,EICHERMOT.NS,en-US,US,Equity,Delayed Quote,True,HIGH,1.389995,7002.5,NSI,finmb_8983678,Asia/Kolkata,IST,19800000,in_market,False,False,820467900000,96.0,6905.0 - 7022.0,NSE,515780,2466.4502,0.5437441,4536.05 - 7122.5,-120.0,-0.016848017,41.002213,1753956000,1763028000,1763028000,1753965000,1753965000,True,176.12,191.35152,36.594955,283.5298,0.042198397,1292.2832,0.2263107,15,15,2.4 - Buy,False,POSTPOST,[],1761645592,EICHER MOTORS LTD,Eicher Motors Limited,
