address1,address2,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,corporateActions,regularMarketTime,shortName,longName,trailingPegRatio
JSW Centre,Bandra Kurla Complex Bandra (East),Mumbai,400051,India,91 22 4286 1000,91 22 4286 3000,https://www.jswsteel.in,Steel,steel,Steel,Basic Materials,basic-materials,Basic Materials,"JSW Steel Limited manufactures and sells iron and steel products in India and internationally. The company offers color coated steel products, color-coated roofing sheets, galvalume coil and sheets, aluminum-zinc sheets, galvanized corrugated sheets, tin plate products, lead-free coils and sheets, Al-Zn-Mg coated galvanized steel, multi-utility steel sheets, hot rolled and cold-rolled coils, cold rolled close annealed, electrical, coated steel products, TMT bars, wire rods, alloy steel products, and steel doors under the JSW Silveron+, JSW Radiance, JSW Everglow, JSW Colouron+, JSW Pragati+, JSW Vishwas, JSW Vishwas+, JSW Galvos, JSW Galveco, JSW Platina, JSW Neosteel, JSW Trusteel, JSW Avante, and JSW Magsure brands. It also involved in trades in steel and allied products, and iron ore products; logistic infrastructure, real estate, and mining; and manufactures paints, forged steel ball, slabs, plates, pipes, and double jointing; In addition, the company engages in the production of gaseous and liquid form of oxygen, nitrogen, argon, and other products recoverable from separation of air; scrap shredding; manages the logistic infrastructure of piombinos port area; and operation of coke oven and pellet plant, and steel plants. Its products are used in automotive, general engineering, machinery, and projects and construction sectors. The company was formerly known as Jindal Vijayanagar Steel Limited and changed its name to JSW Steel Limited in June 2005. JSW Steel Limited was founded in 1982 and is headquartered in Mumbai, India.",15793,"[{'maxAge': 1, 'name': 'Mr. Sajjan Kumar Jindal B.E.', 'age': 65, 'title': 'Non Independent Executive Chairman & MD', 'yearBorn': 1959, 'fiscalYear': 2025, 'totalPay': 491800000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jayant  Acharya', 'age': 61, 'title': 'CEO, Joint MD & Whole-Time Director', 'yearBorn': 1963, 'fiscalYear': 2025, 'totalPay': 147700000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gajraj Singh Rathore BE, MET', 'age': 59, 'title': 'COO, President of Dolvi & Whole-time Director', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 82800000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Arun Sitaram Maheshwari MBA', 'age': 54, 'title': 'Executive VP of Commercial, Director of Commercial & Marketing and Director', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 41975400, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Swayam  Saurabh', 'age': 45, 'title': 'Chief Financial Officer', 'yearBorn': 1979, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ashwin Shivkumar Bajaj', 'age': 48, 'title': 'Group Head of Investor Relations', 'yearBorn': 1976, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Manoj Prasad Singh', 'title': 'Company Secretary & Compliance Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Vinay  Shroff', 'age': 60, 'title': 'Chief Marketing Officer', 'yearBorn': 1964, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ashok Kumar Aggrawal', 'age': 65, 'title': 'President of Business Development', 'yearBorn': 1959, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Prashant  Jain', 'age': 53, 'title': 'Executive Vice President of Corporate Strategy & Development', 'yearBorn': 1971, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,7,6,6,7,1759276800,1767139200,[],86400,2,1150.6,1145.6,1145.0,1186.4,1150.6,1145.6,1145.0,1186.4,2.8,0.24,1751932800,0.11359999,1.01,0.64,48.099102,3450877,3450877,1559610,1247063,1247063,0.0,0.0,0,0,2892464390144,880.0,1186.4,1178.8,10.171428,1.6576108,1115.268,1032.809,0.0,0.0,INR,False,3647849627648,18.304466,0.03454,852684234,2442547305,0.64246005,0.1792,2442654604,340.317,3.4796968,1743379200,1774915200,1759190400,2.697,60269998080,24.62,10:1,1483488000,2.091,13.618,0.20004177,0.17868233,2.8,1751932800,EQUITY,1184.2,1400.0,770.0,1148.0883,1137.5,2.59375,hold,34,189329997824,77.692,267860000768,1011070009344,0.397,1.093,1744959963136,118.74,714.974,0.04468,0.07279,733609984000,50587500544,282569998336,2.689,0.138,0.42042,0.1535,0.101009995,INR,JSWSTEEL.NS,en-US,US,Equity,Delayed Quote,True,HIGH,2.9202135,1184.2,NSI,finmb_881242,Asia/Kolkata,IST,19800000,in_market,False,False,1052365500000,33.599976,1145.0 - 1186.4,NSE,1559610,304.19995,0.34568176,880.0 - 1186.4,-2.2000732,-0.001854411,20.004177,1760695200,1760695200,1760695200,1760702400,1760702400,False,24.62,50.5,23.449505,68.93201,0.061807577,151.39099,0.1465818,15,15,2.6 - Hold,False,POSTPOST,[],1761645599,JSW STEEL LIMITED,JSW Steel Limited,
