Date,Close,High,Low,Open,Volume
2025-01-01,370.2381286621094,371.9149318075366,366.5012589290968,367.5073291199026,3584876
2025-01-02,376.5141906738281,377.4723639248203,367.9864253470961,372.1544848371375,7538972
2025-01-03,377.1848754882813,382.5985482366553,373.2084625443141,376.56206875459674,7122319
2025-01-06,362.9081115722656,377.56815032348675,361.375028553042,377.56815032348675,8774141
2025-01-07,363.9141845703125,368.1780671814211,360.7522245772415,364.6328144997492,6542121
2025-01-08,364.4411926269531,366.0700695676824,360.27313324254413,364.15372311426466,7407778
2025-01-09,356.632080078125,365.59097618917025,355.2906141926549,365.59097618917025,6247612
2025-01-10,353.08685302734375,357.59027913147065,349.44580626652515,355.86554968598193,4893721
2025-01-13,347.7210693359375,354.9073687679607,346.14008930911785,350.7872354567183,8661589
2025-01-14,353.80548095703125,358.3568040025178,347.81689800244374,349.73324454791174,5698113
2025-01-15,358.93170166015625,365.4951942043552,353.8533659419532,356.34462221492765,11117714
2025-01-16,363.00396728515625,365.5431207290193,359.1233478035128,362.6207038062743,6923722
2025-01-17,371.4358520507813,373.0168320545703,362.7164696853859,364.1058325851219,8380692
2025-01-20,370.8609619140625,374.6457581235264,366.64500526678046,373.3043213595451,14597375
2025-01-21,365.5909729003906,373.3521816715207,365.06398933664354,371.7712017391541,20854879
2025-01-22,363.33929443359375,367.8426909945738,358.9795887653581,365.5430811292727,10653690
2025-01-23,369.6632080078125,371.96284707538945,360.4647687020065,361.7103821626728,5844752
2025-01-24,367.02825927734375,375.8434650554001,365.7347487560973,369.9027790865629,5351964
2025-01-27,360.0335998535156,366.9803559385136,357.15908009420616,364.96818625877154,6645109
2025-01-28,355.1468811035156,361.80619635942753,352.368184747073,360.2731134327653,10866038
2025-01-29,363.578857421875,368.8967073508716,355.29063527940144,356.9195415277914,6680927
2025-01-30,368.944580078125,371.148395989458,364.4890805328901,365.7347232413285,6300164
2025-01-31,384.9391784667969,385.9601261608316,364.27750211284814,368.9932318269901,10339434
2025-02-01,374.6326293945313,388.3908983283092,368.55566596889537,384.93916529894426,7015540
2025-02-03,363.6455078125,373.5144909268873,356.35315137240974,373.3686497326203,7689700
2025-02-04,366.1249084472656,370.1600362069509,364.5205959154033,367.0486188272918,4649921
2025-02-05,372.25048828125,374.4381951776327,367.4375212401386,367.5347585922904,5914200
2025-02-06,369.0904846191406,374.0006595713489,366.7569364207909,372.2018723260485,4652107
2025-02-07,367.77783203125,372.3963243039491,365.5901251652346,368.9932247345919,3006598
2025-02-10,360.242431640625,369.3335758635269,358.78396025746457,366.5624743009868,3380494
2025-02-11,349.060791015625,360.2424040982982,347.602319743972,359.7562470077472,6803431
2025-02-12,350.3734130859375,351.7832508127055,341.81703068421405,349.93585984537344,4565992
2025-02-13,351.6374206542969,357.37406843709675,348.67187424576133,351.9777365551143,3712240
2025-02-14,344.3937072753906,354.8946889421429,340.79613280608515,353.8251373697001,4464446
2025-02-17,350.1303405761719,351.9777315753197,339.58072583613375,344.3936928745343,6017586
2025-02-18,351.1026611328125,352.3180538744294,344.00474971816544,350.27618813397817,3843725
