Date,Close,High,Low,Open,Volume
2025-01-01,231.1100616455078,233.34363000508552,230.52485834144625,231.94886644244113,9418453
2025-01-02,240.0052947998047,240.6977876002655,231.15882949768715,231.2076001597785,19745810
2025-01-03,252.5093231201172,256.2741739572582,241.87795930510575,242.32661365402123,49760410
2025-01-06,248.09095764160156,253.1042748604852,245.25267491813509,252.7238726455421,19265884
2025-01-07,256.99591064453125,260.8095467939479,251.68998467711936,252.7628795906456,52956766
2025-01-08,264.6427001953125,266.7592307720859,259.2002397721456,259.8829992525066,42237794
2025-01-09,256.6935729980469,265.8716546500487,255.25980190542955,265.3254589733785,14706472
2025-01-10,256.5375061035156,259.9317475183727,252.09965890571587,257.493363395311,13053552
2025-01-13,249.4272003173828,261.98001269671613,248.33480892366129,259.47334651603853,20416370
2025-01-14,253.9528350830078,255.54266635754877,250.4903413954048,251.1730711180167,8470150
2025-01-15,251.8168029785156,257.95178588743084,251.33888920590988,254.46976614733583,9344731
2025-01-16,256.6935729980469,259.0832014075531,253.5919554557913,253.5919554557913,14195450
2025-01-17,260.00006103515625,260.4194560116204,254.8599276287939,255.5426871724515,12148143
2025-01-20,262.72125244140625,263.8039105021046,258.47848775408477,261.4923270475137,9676264
2025-01-21,259.2489929199219,262.7115162988673,258.2834023140179,261.44353867183577,8989218
2025-01-22,257.5421142578125,259.8244679470314,255.25979033402425,259.4440657436847,7919682
2025-01-23,256.5667724609375,257.3275471372898,254.73313255376857,256.5180166833302,5026675
2025-01-24,250.18797302246097,259.09295656444095,249.44669472726795,256.50824559265425,6306281
2025-01-27,244.5991973876953,250.1197028494637,243.36049403322136,248.71519115348,6944911
2025-01-28,242.55093383789065,246.17925053619456,240.6295008767245,243.8384077746441,8029472
2025-01-29,245.2039031982422,245.78912134500703,240.91235306435215,242.76551905791473,5651586
2025-01-30,250.39279174804688,253.00673240230964,244.75524880722932,245.78912130130985,12588155
2025-01-31,256.1376037597656,256.9959197208999,248.9200076976993,250.67564721696695,8850307
2025-02-01,251.20233154296875,256.03034422597443,247.49599941844195,253.1530389275476,10921673
2025-02-03,242.86306762695312,250.03192316661833,238.81535578625704,249.3004079026817,25719512
2025-02-04,247.83737182617188,251.15356832868764,245.78912317991956,246.17925869219815,8402532
2025-02-05,255.2012634277344,256.51799674051495,251.3973903417024,252.6165823414197,11590755
2025-02-06,249.8368377685547,256.4692606143731,248.03244240037037,256.17663665276575,12327998
2025-02-07,247.59860229492188,252.52273300548137,246.20592836767736,251.62742961310352,10098454
2025-02-10,241.1823272705078,248.29495201697225,240.53573192037797,247.64834148783513,7582536
2025-02-11,237.70062255859375,241.18232245221327,235.56187012411596,241.18232245221327,6711630
2025-02-12,236.15872192382812,239.9885978470838,232.92571490619903,237.7503622194944,5985956
2025-02-13,233.72154235839844,238.19801375347785,232.9754637925519,237.25298393920696,10079210
