address1,address2,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,debtToEquity,revenuePerShare,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,marketState,cryptoTradeable,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,longName,trailingPegRatio
Bajaj Finserv Corporate Office,4th Floor Off Pune–Ahmednagar Road Viman Nagar,Pune,411014,India,91 20 7157 6403,91 20 7157 6364,https://www.aboutbajajfinserv.com/finance-about-us,Credit Services,credit-services,Credit Services,Financial Services,financial-services,Financial Services,"Bajaj Finance Limited operates as a deposit-taking non-banking financial company in India. The company offers financing for various products, such as consumer electronics, furniture, digital products, e-commerce purchases, retail spends, and two and three-wheelers; and personal, unsecured, home, and secured, gold, and car loans. It also provides secured and unsecured loans to micro, small, and medium enterprises (MSMEs), SMEs, and professionals; loans against property, mutual funds, insurance policies, and shares; developer finance and lease rental discounting services; and new and used car financing, and tractor financing. In addition, the company also offers commercial and rural lending; public and corporate deposits; loans against securities; micro-finance and auto financing lending; and broking and margin trade financing services. Further, it distributes life, health, and general insurance products. The company was formerly known as Bajaj Auto Finance Limited and changed its name to Bajaj Finance Limited in September 2010. The company was incorporated in 1987 and is based in Pune, India. Bajaj Finance Limited is a subsidiary of Bajaj Finserv Ltd.",64092,"[{'maxAge': 1, 'name': 'Mr. Rajeev A. Jain', 'age': 54, 'title': 'MD & Executive Vice Chairman', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 263200000, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anupam Krishna Sirbhaiya', 'title': 'President and Chief Human Resources & Administration Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sandeep Vijay Kumar Jain', 'title': 'CFO & COO', 'fiscalYear': 2025, 'totalPay': 62407471, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Deepak  Bagati', 'title': 'President of Debt Management Services & COO', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anurag  Chottani', 'title': 'CTO & COO', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Prashant  Verma', 'title': 'Chief Information & Security Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Neelesh  Sarda', 'title': 'Chief Compliance Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Manev Deep Mianwal', 'title': 'President of Digital Platforms', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Amit  Raghuvanshi', 'title': 'President of Cars, Two-Wheeler & Sales Finance', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anand  Kumar', 'title': 'President of Microfinance', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",1767139200,[],86400,2,1084.4,1078.0,1063.05,1092.4,1084.4,1078.0,1063.05,1092.4,4.4,0.41,1748563200,0.1568,0.24,0.5,38.189747,12322167,12322167,7275144,7233279,7233279,0.0,0.0,0,0,6667285561344,645.1,1102.5,1102.5,0.367354,17.194548,985.302,910.0768,4.4,0.0040575434,INR,False,9558429794304,25.63853,0.44939,2640162674,6215134963,0.54957,0.25146,6243505415,155.752,6.8875523,1743379200,1774915200,1751241600,0.201,174254505984,28.09,2:1,1750032000,24.651,0.54417944,0.17868233,4.4,1748563200,EQUITY,1072.75,1180.0,640.0,1006.875,1042.5,2.40625,buy,32,106489004032,17.153,2910303289344,387755802624,294.158,62.608,0.20079,359646691328,0.197,0.201,0.92751,0.0,0.60695,INR,BAJFINANCE.NS,en-US,US,Equity,Delayed Quote,True,HIGH,BAJAJ FINANCE LIMITED,-1.074329,1072.75,False,1025495100000,[],1761645600,NSI,finmb_881576,Asia/Kolkata,IST,19800000,in_market,False,POSTPOST,False,-11.650024,1063.05 - 1092.4,NSE,7275144,427.65002,0.66292053,645.1 - 1102.5,-29.75,-0.026984127,54.417946,1762768800,1762768800,1762768800,1762779600,1762779600,False,28.09,33.34718,32.169136,87.448,0.08875248,162.67322,0.1787467,15,15,2.4 - Buy,Bajaj Finance Limited,
