address1,address2,city,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,corporateActions,regularMarketTime,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,cryptoTradeable,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,trailingPegRatio
Plot No. 44/97 A,3rd cross Electronic City Hosur Road,Bengaluru,560100,India,91 80 2852 0261,91 80 2852 0362,https://www.infosys.com,Information Technology Services,information-technology-services,Information Technology Services,Technology,technology,Technology,"Infosys Limited, together with its subsidiaries, provides consulting, technology, outsourcing, and digital services in North America, Europe, India, and internationally. It provides digital marketing and digital workplace, digital commerce, digital experience and interactions, and metaverse; data analytics and AI, applied AI, generative AI, and sustainability; blockchain, engineering, and Internet of Things; enterprise agile DevOps, API economy and microservices, application modernization, cloud, digital process automation, digital supply chain, Microsoft business application and cloud business, service experience transformation, energy transition, Network Transformation Services, Infrastructure Services cyber security, and quality engineering solutions; Oracle, SAP, and Saleforce solutions; Topaz, an AI-first set of services, solutions, and platforms using generative AI technologies; and Aster, a set of AI-amplified marketing services, solutions, and platforms. The company also offers Finacle, a core banking solution; Edge suite of products; Panaya platform, Infosys Equinox, Infosys Live Enterprise Suite, Infosys Wingspan, Infosys Helix, Infosys Meridian, Infosys Polycloud, Infosys Cortex, and Stater digital platforms; and Infosys McCamish, an insurance platform. It serves aerospace and defense, agriculture, automotive, chemical manufacturing, communication, consumer packaged goods, education, engineering procurement and construction, financial, healthcare, high technology, industrial manufacturing, information services and publishing, insurance, life science, logistics and distribution, media, entertainment, mining, oil and gas, private equity, professional, public, retail, semiconductor, travel, hospitality, utilities, and waste management industries. The company was formerly known as Infosys Technologies Limited and changed its name to Infosys Limited in June 2011. Infosys Limited was incorporated in 1981 and is headquartered in Bengaluru, India.",331991,"[{'maxAge': 1, 'name': 'Mr. Nandan M. Nilekani', 'age': 68, 'title': 'Co-Founder & Chairman', 'yearBorn': 1956, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Salil Satish Parekh', 'age': 60, 'title': 'MD, CEO & Director', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 324266366, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jayesh  Sanghrajka', 'age': 50, 'title': 'Chief Financial Officer', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 33877463, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Inderpreet  Sawhney', 'age': 59, 'title': 'Executive VP, Chief Legal Officer & Chief Compliance Officer', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 103224578, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Shaji  Mathew', 'age': 53, 'title': 'Chief Human Resources Officer', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 24900433, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anand  Swaminathan', 'title': 'Executive VP and Segment Head of Communication, Media & Technology', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sandeep  Mahindroo', 'age': 47, 'title': 'VP, Financial Controller & Head of Investor Relations', 'yearBorn': 1977, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sumit  Virmani', 'title': 'Executive VP & Chief Marketing Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Srikantan  Moorthy', 'age': 62, 'title': 'Executive VP, Head of US operation and Global Head of Education, Training & Assessment', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 58188533, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Narsimha Rao Mannepalli', 'age': 56, 'title': 'Head, Global Services \x96 Cloud, Infra. & Security Solutions & Independent Validation Solutions & EVP', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,3,4,1,2,1759276800,1767139200,http://www.infosys.com/investors/pages/index.aspx,[],86400,2,1493.8,1490.0,1480.7,1497.1,1493.8,1490.0,1480.7,1497.1,45.0,3.01,1761523200,0.64239997,2.2,0.34,21.248566,20.496407,4818649,4818649,8149950,8960142,8960142,0.0,0.0,0,0,6144592969728,1307.0,2006.45,2006.45,0.71289,312.11423,1490.014,1571.4058,0.52,0.00034810547,INR,False,6188298141696,0.16584998,3540840850,4145309946,0.15269,0.48997003,4145309946,2.807,528.0727,1743379200,1774915200,1759190400,0.08,3264999936,69.76,72.32,2:1,1536019200,314.334,1372.889,-0.15165973,0.19088471,23.0,1761523200,EQUITY,1482.3,2000.0,1470.0,1704.3636,1716.0,1.86667,buy,44,5005000192,1.207,4507500032,986000000,2.044,2.28,19687000064,8.437,4.751,0.14859,0.29026,5884000256,3553312512,4440999936,0.066,0.037,0.29888,0.22895999,0.20981,USD,INFY.NS,en-US,US,Equity,Delayed Quote,True,HIGH,-11.5,1480.7 - 1497.1,NSE,8149950,175.30005,0.13412398,1307.0 - 2006.45,-524.1499,-0.2612325,-15.165973,1768384800,1768384800,1768384800,1760611500,1760611500,False,69.76,72.32,69.77289,21.244642,-7.7139893,-0.0051771253,-89.10571,-0.056704458,15,15,1.9 - Buy,[],1761904800,INFOSYS LIMITED,Infosys Limited,False,820467900000,False,NSI,finmb_398006,Asia/Kolkata,IST,19800000,in_market,False,-0.7698487,1482.3,POSTPOST,4.1107
